customer_id,first_name,last_name,gender,date_of_birth,city,state,occupation,employment_type,annual_income,credit_score,customer_since,risk_segment
100226,Arjun,Reddy,Male,1982-01-12,Nagpur,Maharashtra,Healthcare,Salaried,1015041.3,661,2023-08-04,High
100227,Priya,Das,Male,1997-01-08,Mumbai,Maharashtra,Retail,Business Owner,583785.07,623,2022-05-21,High
100228,Vihaan,Mehta,Female,1987-01-11,Jaipur,Rajasthan,Other,Salaried,894746.57,713,2023-05-24,Medium
100229,Arjun,Mehta,Male,1984-01-12,Mysuru,Karnataka,Finance,Salaried,343127.88,682,2018-04-30,Medium
100230,Aarav,Mishra,Female,1969-01-15,Udaipur,Rajasthan,Healthcare,Salaried,878831.95,686,2016-07-21,Medium
100231,Sneha,Joshi,Male,1995-01-09,Warangal,Telangana,IT,Salaried,282232.32,717,2016-11-11,Medium
100232,Rohan,Verma,Male,1998-01-08,Kolkata,West Bengal,Finance,Business Owner,833726.01,762,2015-11-01,Low
100233,Aditya,Mehta,Male,1966-01-16,Kolkata,West Bengal,Retail,Self-employed,383424.05,654,2016-06-22,High
100234,Aarav,Rao,Male,1973-01-14,Jaipur,Rajasthan,Other,Salaried,1281355.39,700,2023-07-26,Medium
100235,Ananya,Nair,Female,1993-01-09,Surat,Gujarat,Manufacturing,Salaried,1071366.18,617,2020-10-23,High
100236,Rahul,Verma,Female,1970-01-15,Warangal,Telangana,Healthcare,Self-employed,567614.06,770,2022-10-18,Low
100237,Karan,Reddy,Male,1970-01-15,Pune,Maharashtra,Finance,Contract,284910.35,741,2026-04-26,Medium
100238,Vihaan,Iyer,Female,1984-01-12,Surat,Gujarat,Retail,Salaried,1444238.55,661,2025-01-25,High
100239,Sneha,Kumar,Male,1978-01-13,Kolkata,West Bengal,Education,Salaried,311420.6,707,2017-11-13,Medium
100240,Priya,Iyer,Female,1992-01-10,Pune,Maharashtra,Manufacturing,Salaried,503087.9,684,2025-07-22,Medium
100241,Kavya,Reddy,Male,1983-01-12,New Delhi,Delhi,Government,Business Owner,527604.18,735,2015-05-10,Medium
100242,Rahul,Kumar,Female,2003-01-07,Udaipur,Rajasthan,Manufacturing,Self-employed,315823.23,623,2025-03-08,High
100243,Aditi,Gupta,Female,1987-01-11,New Delhi,Delhi,Government,Salaried,2768627.0,604,2018-11-30,High
100244,Isha,Iyer,Male,1989-01-10,Mysuru,Karnataka,Manufacturing,Salaried,854338.57,804,2015-09-14,Low
100245,Aditi,Singh,Female,1968-01-16,Mangaluru,Karnataka,Government,Salaried,214523.26,735,2018-01-10,Medium
100246,Aditya,Reddy,Male,1968-01-16,Vadodara,Gujarat,Healthcare,Salaried,1046842.05,626,2017-02-26,High
100247,Sneha,Sharma,Female,2002-01-07,Mangaluru,Karnataka,IT,Salaried,791361.91,648,2015-12-24,High
100248,Vikram,Singh,Male,1992-01-10,Warangal,Telangana,Manufacturing,Salaried,666584.49,620,2023-02-07,High
100249,Kavya,Das,Male,1987-01-11,Bengaluru,Karnataka,Government,Salaried,797367.71,678,2024-03-12,High
100250,Rohan,Gupta,Female,1976-01-14,Udaipur,Rajasthan,Government,Salaried,546058.0,717,2023-08-28,Medium
100251,Isha,Gupta,Female,2000-01-08,Vadodara,Gujarat,Healthcare,Salaried,549479.74,760,2018-04-10,Low
100252,Vihaan,Mehta,Male,1964-01-17,Pune,Maharashtra,Finance,Self-employed,392745.98,657,2022-01-03,High
100253,Rohan,Rao,Female,1986-01-11,Mysuru,Karnataka,IT,Self-employed,1191827.39,649,2023-11-13,High
100254,Neha,Shah,Male,2004-01-07,Warangal,Telangana,Government,Salaried,367835.4,793,2023-04-19,Low
100255,Siddharth,Verma,Female,1977-01-13,Udaipur,Rajasthan,Retail,Salaried,1676340.8,744,2022-09-09,Medium
100256,Rohan,Singh,Male,1980-01-13,Coimbatore,Tamil Nadu,Education,Salaried,1380383.45,612,2019-11-25,High
100257,Rohan,Nair,Female,2005-01-06,New Delhi,Delhi,Manufacturing,Self-employed,871910.28,683,2015-05-16,Medium
100258,Vikram,Gupta,Male,1963-01-17,Mumbai,Maharashtra,Education,Salaried,587817.5,697,2022-05-18,Medium
100259,Kavya,Reddy,Female,1999-01-08,Kolkata,West Bengal,Finance,Self-employed,975004.93,699,2020-08-28,Medium
100260,Sneha,Mishra,Male,1995-01-09,Kolkata,West Bengal,Manufacturing,Salaried,871891.79,699,2021-09-12,Medium
100261,Karan,Verma,Female,1982-01-12,Jaipur,Rajasthan,Healthcare,Contract,649769.42,584,2017-05-06,Very High
100262,Neha,Nair,Female,1995-01-09,Kolkata,West Bengal,Healthcare,Contract,1203951.74,785,2025-07-28,Low
100263,Isha,Gupta,Male,2004-01-07,Jaipur,Rajasthan,Healthcare,Salaried,942100.69,731,2021-08-14,Medium
100264,Riya,Mishra,Male,1969-01-15,Vadodara,Gujarat,Healthcare,Salaried,542966.05,700,2021-02-14,Medium
100265,Arjun,Kumar,Female,2001-01-07,Bengaluru,Karnataka,Government,Salaried,405453.02,678,2016-04-15,High
100266,Kavya,Patel,Male,1975-01-14,Jaipur,Rajasthan,IT,Salaried,973982.8,661,2015-04-04,High
100267,Isha,Shah,Male,1978-01-13,New Delhi,Delhi,Education,Salaried,1075631.42,640,2024-03-25,High
100268,Kavya,Joshi,Male,1997-01-08,Mysuru,Karnataka,Other,Salaried,1089268.21,679,2017-05-01,High
100269,Sneha,Reddy,Female,1979-01-13,Ahmedabad,Gujarat,Other,Salaried,417637.23,599,2020-06-27,Very High
100270,Ananya,Joshi,Male,2003-01-07,Nagpur,Maharashtra,Healthcare,Salaried,1639639.53,674,2020-01-19,High
100271,Siddharth,Joshi,Female,1977-01-13,New Delhi,Delhi,Government,Salaried,317796.61,729,2024-12-10,Medium
100272,Arjun,Singh,Female,1997-01-08,Ahmedabad,Gujarat,IT,Salaried,544678.95,614,2015-12-16,High
100273,Ananya,Mishra,Female,1964-01-17,New Delhi,Delhi,Healthcare,Salaried,1351933.01,733,2025-08-20,Medium
100274,Sneha,Patel,Male,1971-01-15,Mangaluru,Karnataka,Finance,Contract,579208.85,723,2021-04-30,Medium
100275,Arjun,Joshi,Female,2003-01-07,Kolkata,West Bengal,Retail,Salaried,180000.0,666,2020-10-08,High
100276,Vikram,Shah,Female,1974-01-14,Ahmedabad,Gujarat,Manufacturing,Salaried,260667.52,762,2021-04-06,Low
100277,Neha,Verma,Female,2004-01-07,Nagpur,Maharashtra,Healthcare,Salaried,1122045.35,605,2021-10-27,High
100278,Isha,Verma,Female,1963-01-17,Bengaluru,Karnataka,Government,Salaried,736390.91,636,2021-10-13,High
100279,Meera,Rao,Male,2001-01-07,Bengaluru,Karnataka,Manufacturing,Salaried,226076.13,679,2022-09-18,High
100280,Kavya,Das,Female,1987-01-11,Chennai,Tamil Nadu,Education,Salaried,773634.52,713,2015-04-18,Medium
100281,Riya,Das,Male,2004-01-07,Madurai,Tamil Nadu,Education,Salaried,387064.01,684,2019-01-22,Medium
100282,Aditya,Kumar,Male,1993-01-09,Chennai,Tamil Nadu,Finance,Salaried,500776.52,726,2020-03-24,Medium
100283,Karan,Iyer,Female,1981-01-12,Surat,Gujarat,Retail,Salaried,633582.17,705,2018-07-09,Medium
100284,Sneha,Rao,Male,2001-01-07,Kolkata,West Bengal,Healthcare,Salaried,845200.13,786,2019-07-14,Low
100285,Riya,Gupta,Female,1982-01-12,Warangal,Telangana,Government,Salaried,486767.24,684,2018-12-19,Medium
100286,Neha,Iyer,Female,1970-01-15,Bengaluru,Karnataka,Finance,Salaried,1012321.01,712,2023-10-14,Medium
100287,Nikhil,Mishra,Female,1983-01-12,Kolkata,West Bengal,Manufacturing,Salaried,560103.28,821,2019-03-20,Low
100288,Aditya,Rao,Female,1999-01-08,New Delhi,Delhi,IT,Salaried,346345.85,761,2020-03-15,Low
100289,Priya,Mishra,Female,1984-01-12,Chennai,Tamil Nadu,Finance,Salaried,1993254.02,736,2015-08-06,Medium
100290,Aditi,Mishra,Female,1983-01-12,Madurai,Tamil Nadu,Manufacturing,Contract,521603.72,732,2020-10-11,Medium
100291,Riya,Reddy,Male,1983-01-12,Madurai,Tamil Nadu,Education,Salaried,360201.04,619,2024-11-01,High
100292,Karan,Nair,Male,1964-01-17,New Delhi,Delhi,Other,Salaried,571729.34,736,2019-08-21,Medium
100293,Vikram,Iyer,Female,1985-01-11,Vadodara,Gujarat,Finance,Salaried,434214.81,716,2019-08-10,Medium
100294,Neha,Gupta,Male,1976-01-14,Hyderabad,Telangana,Healthcare,Salaried,434062.66,736,2015-06-26,Medium
100295,Aditya,Iyer,Female,1980-01-13,Ahmedabad,Gujarat,Education,Self-employed,1418698.92,850,2018-12-15,Low
100296,Vikram,Verma,Male,1995-01-09,Udaipur,Rajasthan,Retail,Contract,538386.96,639,2020-08-14,High
100297,Neha,Joshi,Male,1968-01-16,Mysuru,Karnataka,Retail,Salaried,681975.76,753,2015-11-05,Low
100298,Rahul,Iyer,Male,1963-01-17,Chennai,Tamil Nadu,IT,Salaried,252727.35,685,2019-01-19,Medium
100299,Aarav,Kumar,Male,1987-01-11,Jaipur,Rajasthan,Education,Salaried,229125.25,649,2021-12-12,High
100300,Vikram,Sharma,Female,1979-01-13,Madurai,Tamil Nadu,Other,Salaried,1149938.03,694,2025-09-24,Medium
100301,Kavya,Mehta,Male,1972-01-15,Mangaluru,Karnataka,Government,Self-employed,806419.28,745,2023-03-19,Medium
100302,Meera,Singh,Male,1983-01-12,Mangaluru,Karnataka,IT,Salaried,1752842.92,714,2018-03-07,Medium
100303,Rahul,Mishra,Male,1972-01-15,Vadodara,Gujarat,Government,Salaried,1620610.53,642,2023-08-25,High
100304,Aarav,Shah,Male,2004-01-07,Kolkata,West Bengal,Government,Salaried,1238002.08,710,2019-11-21,Medium
100305,Siddharth,Kumar,Male,1965-01-16,Madurai,Tamil Nadu,IT,Salaried,1147074.54,730,2019-10-21,Medium
100306,Kavya,Mishra,Male,2003-01-07,New Delhi,Delhi,Finance,Salaried,2524156.24,671,2020-07-22,High
100307,Ananya,Nair,Male,2005-01-06,Vadodara,Gujarat,Government,Salaried,896342.22,656,2025-08-27,High
100308,Diya,Reddy,Female,1992-01-10,Nagpur,Maharashtra,Retail,Salaried,711832.25,681,2019-01-23,Medium
100309,Rahul,Patel,Female,1990-01-10,Chennai,Tamil Nadu,Retail,Salaried,1255370.91,679,2018-05-23,High
100310,Diya,Reddy,Female,1988-01-11,Hyderabad,Telangana,Other,Salaried,848471.7,733,2016-05-21,Medium
100311,Neha,Shah,Male,1984-01-12,Hyderabad,Telangana,Finance,Salaried,446258.67,771,2023-11-12,Low
100312,Siddharth,Mehta,Male,1979-01-13,Jaipur,Rajasthan,Other,Salaried,499679.1,666,2022-11-07,High
100313,Aarav,Patel,Female,1981-01-12,Chennai,Tamil Nadu,Other,Salaried,771631.64,726,2021-10-18,Medium
100314,Riya,Verma,Male,1979-01-13,Mysuru,Karnataka,Manufacturing,Self-employed,269267.85,644,2019-08-17,High
100315,Siddharth,Reddy,Female,1991-01-10,Kolkata,West Bengal,Government,Salaried,2266705.12,730,2015-09-12,Medium
100316,Rohan,Reddy,Female,1988-01-11,Coimbatore,Tamil Nadu,Healthcare,Self-employed,270183.63,690,2019-06-19,Medium
100317,Ananya,Patel,Female,1961-01-17,New Delhi,Delhi,Government,Contract,788406.03,733,2018-06-11,Medium
100318,Siddharth,Sharma,Male,1990-01-10,Udaipur,Rajasthan,IT,Contract,590673.24,743,2024-03-15,Medium
100319,Riya,Nair,Female,2004-01-07,Warangal,Telangana,Finance,Self-employed,754666.51,694,2024-08-04,Medium
100320,Diya,Das,Male,1985-01-11,Udaipur,Rajasthan,Government,Salaried,484612.33,639,2016-02-20,High
100321,Priya,Iyer,Male,1972-01-15,Nagpur,Maharashtra,Manufacturing,Salaried,979329.52,640,2023-02-07,High
100322,Aditi,Singh,Female,1983-01-12,Ahmedabad,Gujarat,Other,Salaried,713703.34,650,2017-03-26,High
100323,Isha,Sharma,Female,1978-01-13,New Delhi,Delhi,IT,Salaried,1259537.28,727,2023-05-18,Medium
100324,Riya,Gupta,Male,1973-01-14,Mangaluru,Karnataka,Finance,Salaried,424093.15,695,2020-08-03,Medium
100325,Kavya,Patel,Male,1982-01-12,Madurai,Tamil Nadu,Retail,Business Owner,858982.83,759,2026-06-11,Low
100326,Kavya,Verma,Female,1997-01-08,Hyderabad,Telangana,IT,Salaried,975313.65,743,2023-10-15,Medium
100327,Karan,Mishra,Male,2004-01-07,Udaipur,Rajasthan,Healthcare,Salaried,411713.29,734,2018-01-08,Medium
100328,Vikram,Rao,Male,1997-01-08,Mumbai,Maharashtra,Finance,Salaried,555282.74,590,2019-05-02,Very High
100329,Meera,Patel,Male,1986-01-11,Nagpur,Maharashtra,Retail,Salaried,915736.16,738,2021-07-12,Medium
100330,Aditi,Rao,Female,2002-01-07,Nagpur,Maharashtra,IT,Self-employed,1453251.37,676,2015-10-06,High
100331,Rohan,Verma,Female,2002-01-07,Kolkata,West Bengal,IT,Business Owner,633783.7,673,2023-06-14,High
100332,Nikhil,Singh,Female,1986-01-11,Kolkata,West Bengal,Other,Salaried,571806.81,806,2026-05-17,Low
100333,Meera,Mehta,Male,1963-01-17,Kolkata,West Bengal,IT,Self-employed,1592252.17,703,2025-07-25,Medium
100334,Meera,Iyer,Female,1987-01-11,Kolkata,West Bengal,Education,Salaried,2563133.06,685,2018-10-04,Medium
100335,Siddharth,Das,Female,1989-01-10,Madurai,Tamil Nadu,Retail,Salaried,996510.58,577,2016-07-15,Very High
100336,Sneha,Singh,Female,2001-01-07,Kolkata,West Bengal,Finance,Salaried,865656.45,698,2018-05-26,Medium
100337,Karan,Nair,Male,1990-01-10,Chennai,Tamil Nadu,Manufacturing,Self-employed,1193014.41,781,2024-09-16,Low
100338,Diya,Joshi,Female,1997-01-08,Coimbatore,Tamil Nadu,Other,Salaried,680666.14,661,2019-06-30,High
100339,Diya,Mehta,Male,1974-01-14,Nagpur,Maharashtra,Government,Salaried,836084.06,634,2021-01-21,High
100340,Arjun,Nair,Female,1991-01-10,Kolkata,West Bengal,Education,Contract,1779891.89,786,2019-10-18,Low
100341,Sneha,Patel,Male,2001-01-07,Hyderabad,Telangana,Government,Salaried,1388170.05,678,2025-09-17,High
100342,Vihaan,Das,Female,1971-01-15,Nagpur,Maharashtra,IT,Self-employed,1801139.6,680,2015-10-16,Medium
100343,Neha,Das,Male,1971-01-15,Ahmedabad,Gujarat,Education,Salaried,645184.3,743,2018-09-16,Medium
100344,Siddharth,Singh,Male,1979-01-13,Jaipur,Rajasthan,Education,Self-employed,1083312.38,761,2026-06-22,Low
100345,Riya,Nair,Female,1981-01-12,Nagpur,Maharashtra,Education,Salaried,460341.27,636,2019-08-25,High
100346,Isha,Mishra,Female,1990-01-10,New Delhi,Delhi,Manufacturing,Business Owner,1285853.77,715,2024-03-07,Medium
100347,Meera,Iyer,Male,1971-01-15,Mysuru,Karnataka,IT,Business Owner,880048.0,680,2021-05-19,Medium
100348,Diya,Iyer,Male,1997-01-08,Warangal,Telangana,Finance,Salaried,339451.22,761,2026-01-18,Low
100349,Vihaan,Mehta,Male,1968-01-16,Surat,Gujarat,Government,Salaried,269459.12,684,2018-10-19,Medium
100350,Aditya,Kumar,Male,1998-01-08,Hyderabad,Telangana,Healthcare,Salaried,546102.42,699,2025-11-11,Medium
100351,Isha,Shah,Female,1967-01-16,Mangaluru,Karnataka,Education,Salaried,656309.67,647,2025-08-14,High
100352,Diya,Joshi,Male,1997-01-08,Pune,Maharashtra,IT,Salaried,698348.52,703,2026-05-27,Medium
100353,Kavya,Das,Male,1975-01-14,Vadodara,Gujarat,Education,Contract,609851.75,674,2020-09-19,High
100354,Riya,Gupta,Female,2003-01-07,Kolkata,West Bengal,Government,Salaried,1009989.45,654,2022-05-21,High
100355,Aarav,Kumar,Female,2000-01-08,Warangal,Telangana,Healthcare,Business Owner,261371.98,630,2016-09-04,High
100356,Isha,Iyer,Female,1961-01-17,New Delhi,Delhi,Finance,Salaried,588627.69,772,2023-11-15,Low
100357,Isha,Joshi,Female,1962-01-17,Hyderabad,Telangana,Other,Self-employed,1034182.15,650,2021-03-10,High
100358,Aditya,Reddy,Male,1974-01-14,New Delhi,Delhi,Finance,Salaried,642929.75,799,2023-12-27,Low
100359,Aditya,Verma,Female,1983-01-12,Mangaluru,Karnataka,Government,Salaried,795508.05,746,2017-11-15,Medium
100360,Rohan,Verma,Male,1962-01-17,Hyderabad,Telangana,Retail,Salaried,509842.26,742,2021-03-31,Medium
100361,Rahul,Gupta,Female,1963-01-17,Vadodara,Gujarat,Finance,Salaried,554814.09,767,2018-01-07,Low
100362,Vikram,Reddy,Male,1978-01-13,Mangaluru,Karnataka,Manufacturing,Salaried,1243588.25,783,2021-12-11,Low
100363,Isha,Mehta,Male,2001-01-07,Mangaluru,Karnataka,Manufacturing,Salaried,844703.58,744,2021-05-30,Medium
100364,Aditya,Singh,Female,1989-01-10,Kolkata,West Bengal,Retail,Business Owner,292587.27,688,2025-09-07,Medium
100365,Nikhil,Shah,Male,1993-01-09,Hyderabad,Telangana,Government,Salaried,2124411.48,737,2021-12-03,Medium
100366,Meera,Rao,Male,1996-01-09,Mumbai,Maharashtra,Education,Business Owner,1010580.92,713,2023-12-21,Medium
100367,Diya,Mishra,Male,1992-01-10,Kolkata,West Bengal,Other,Salaried,465976.24,610,2025-11-02,High
100368,Siddharth,Joshi,Female,1975-01-14,Warangal,Telangana,IT,Salaried,1156540.72,697,2016-08-28,Medium
100369,Vikram,Mehta,Male,1976-01-14,Nagpur,Maharashtra,Retail,Business Owner,297841.8,694,2020-08-31,Medium
100370,Karan,Shah,Female,1983-01-12,Chennai,Tamil Nadu,Other,Business Owner,1190151.22,778,2025-05-17,Low
100371,Vikram,Reddy,Male,1995-01-09,Jaipur,Rajasthan,Manufacturing,Salaried,1399032.2,648,2021-06-11,High
100372,Meera,Verma,Male,1995-01-09,Madurai,Tamil Nadu,Retail,Business Owner,1066393.95,781,2022-03-31,Low
100373,Kavya,Mehta,Female,1985-01-11,Hyderabad,Telangana,Manufacturing,Salaried,1504988.77,775,2023-03-29,Low
100374,Sneha,Sharma,Female,1993-01-09,New Delhi,Delhi,Government,Self-employed,1295906.8,704,2025-08-10,Medium
100375,Siddharth,Shah,Female,2002-01-07,Nagpur,Maharashtra,Other,Self-employed,971146.09,739,2015-10-10,Medium
100376,Karan,Shah,Male,1987-01-11,Pune,Maharashtra,Retail,Business Owner,1327606.09,670,2022-12-06,High
100377,Priya,Nair,Male,1994-01-09,New Delhi,Delhi,Retail,Business Owner,457809.0,645,2015-10-22,High
100378,Rohan,Verma,Male,1978-01-13,Hyderabad,Telangana,Healthcare,Salaried,538310.29,678,2021-09-10,High
100379,Rahul,Singh,Male,1969-01-15,Warangal,Telangana,Retail,Business Owner,1866144.98,662,2024-10-25,High
100380,Rahul,Verma,Female,1976-01-14,New Delhi,Delhi,Healthcare,Self-employed,1578552.67,780,2016-12-18,Low
100381,Arjun,Rao,Female,1988-01-11,Nagpur,Maharashtra,Education,Business Owner,752198.9,762,2017-01-22,Low
100382,Aarav,Reddy,Female,2004-01-07,New Delhi,Delhi,Manufacturing,Self-employed,666739.21,736,2021-02-15,Medium
100383,Arjun,Nair,Female,1980-01-13,Kolkata,West Bengal,Manufacturing,Salaried,1662296.72,691,2019-01-19,Medium
100384,Vikram,Verma,Female,1962-01-17,Kolkata,West Bengal,Other,Business Owner,419268.07,595,2017-08-08,Very High
100385,Meera,Gupta,Male,2005-01-06,Jaipur,Rajasthan,Healthcare,Business Owner,444645.93,690,2019-02-01,Medium
100386,Riya,Sharma,Female,1972-01-15,Mumbai,Maharashtra,Retail,Salaried,594466.68,706,2025-04-08,Medium
100387,Vihaan,Verma,Male,1981-01-12,Chennai,Tamil Nadu,Government,Salaried,1652196.96,674,2017-02-01,High
100388,Riya,Reddy,Male,1980-01-13,Ahmedabad,Gujarat,Finance,Salaried,282787.35,724,2023-10-18,Medium
100389,Rohan,Sharma,Female,1998-01-08,Kolkata,West Bengal,Finance,Salaried,810552.54,603,2025-11-17,High
100390,Ananya,Das,Female,1968-01-16,New Delhi,Delhi,Other,Business Owner,425155.71,696,2024-12-31,Medium
100391,Aarav,Patel,Female,1982-01-12,Surat,Gujarat,Retail,Salaried,931084.08,652,2018-08-19,High
100392,Rahul,Mehta,Male,1985-01-11,Udaipur,Rajasthan,Healthcare,Contract,680723.38,722,2016-11-10,Medium
100393,Aditya,Kumar,Female,2003-01-07,Jaipur,Rajasthan,Retail,Self-employed,719783.38,637,2020-11-29,High
100394,Sneha,Das,Male,2000-01-08,Pune,Maharashtra,Healthcare,Salaried,412713.73,709,2017-06-28,Medium
100395,Siddharth,Mehta,Male,1981-01-12,Vadodara,Gujarat,Manufacturing,Business Owner,455970.94,690,2015-11-12,Medium
100396,Sneha,Mehta,Male,1967-01-16,Udaipur,Rajasthan,Retail,Salaried,581602.0,698,2022-10-24,Medium
100397,Isha,Iyer,Female,1983-01-12,Jaipur,Rajasthan,Healthcare,Salaried,469166.35,735,2017-10-25,Medium
100398,Nikhil,Sharma,Male,1997-01-08,Vadodara,Gujarat,Finance,Business Owner,579199.7,690,2022-12-22,Medium
100399,Sneha,Iyer,Female,1980-01-13,Mysuru,Karnataka,IT,Salaried,798475.72,759,2025-08-13,Low
100400,Rohan,Kumar,Female,2003-01-07,Surat,Gujarat,IT,Self-employed,511893.87,611,2020-05-07,High
100401,Kavya,Mehta,Female,1982-01-12,Kolkata,West Bengal,Manufacturing,Salaried,1966536.91,745,2017-04-29,Medium
100402,Sneha,Reddy,Male,1963-01-17,Coimbatore,Tamil Nadu,Manufacturing,Salaried,592833.04,844,2017-03-09,Low
100403,Diya,Sharma,Male,1986-01-11,New Delhi,Delhi,Other,Salaried,1715657.9,663,2017-09-03,High
100404,Vikram,Nair,Female,1973-01-14,Kolkata,West Bengal,Education,Business Owner,727075.7,668,2019-09-26,High
100405,Ananya,Kumar,Male,1985-01-11,Madurai,Tamil Nadu,Manufacturing,Salaried,1373719.19,737,2022-11-13,Medium
100406,Rahul,Shah,Male,2001-01-07,New Delhi,Delhi,Manufacturing,Salaried,650203.56,753,2021-05-28,Low
100407,Riya,Kumar,Male,1978-01-13,Mangaluru,Karnataka,Other,Salaried,261520.42,715,2016-05-12,Medium
100408,Vikram,Nair,Male,1987-01-11,Chennai,Tamil Nadu,Finance,Salaried,559187.84,700,2016-01-28,Medium
100409,Priya,Patel,Male,1981-01-12,Coimbatore,Tamil Nadu,Education,Contract,321394.47,716,2016-03-30,Medium
100410,Karan,Mishra,Male,1961-01-17,Nagpur,Maharashtra,Manufacturing,Contract,2161474.76,608,2016-01-07,High
100411,Nikhil,Mishra,Male,1977-01-13,Nagpur,Maharashtra,Healthcare,Contract,983748.71,694,2016-09-18,Medium
100412,Isha,Das,Female,1976-01-14,Warangal,Telangana,Education,Contract,1370469.33,731,2021-07-12,Medium
100413,Rahul,Rao,Female,1981-01-12,Pune,Maharashtra,Government,Salaried,1155724.62,753,2017-10-22,Low
100414,Isha,Sharma,Male,1974-01-14,Bengaluru,Karnataka,IT,Salaried,1783852.02,696,2022-10-02,Medium
100415,Diya,Nair,Male,1994-01-09,New Delhi,Delhi,Manufacturing,Self-employed,487457.27,850,2020-11-30,Low
100416,Vihaan,Shah,Male,1973-01-14,Udaipur,Rajasthan,Other,Salaried,1027420.47,598,2023-03-09,Very High
100417,Rahul,Mehta,Male,1998-01-08,Ahmedabad,Gujarat,Other,Salaried,362442.35,670,2022-08-20,High
100418,Sneha,Singh,Male,1981-01-12,Mumbai,Maharashtra,Government,Salaried,1404617.41,699,2016-01-29,Medium
100419,Rohan,Das,Female,1970-01-15,Warangal,Telangana,Retail,Salaried,478385.11,723,2018-09-27,Medium
100420,Ananya,Reddy,Male,1976-01-14,Nagpur,Maharashtra,Other,Salaried,385427.81,753,2025-08-29,Low
100421,Rahul,Patel,Male,1993-01-09,Kolkata,West Bengal,Finance,Salaried,346020.44,756,2022-06-26,Low
100422,Isha,Shah,Male,1983-01-12,Udaipur,Rajasthan,Finance,Self-employed,387826.78,729,2023-03-27,Medium
100423,Rohan,Verma,Male,1968-01-16,New Delhi,Delhi,Healthcare,Salaried,2185504.54,786,2023-07-29,Low
100424,Vikram,Shah,Female,1964-01-17,Udaipur,Rajasthan,Finance,Business Owner,372392.86,664,2016-08-11,High
100425,Sneha,Patel,Female,1980-01-13,Kolkata,West Bengal,Government,Salaried,356859.24,682,2026-04-05,Medium
100426,Sneha,Joshi,Female,1977-01-13,Kolkata,West Bengal,Retail,Salaried,180000.0,602,2019-07-24,High
100427,Siddharth,Mehta,Male,2001-01-07,New Delhi,Delhi,Healthcare,Salaried,1504041.62,701,2025-03-24,Medium
100428,Nikhil,Kumar,Male,1993-01-09,Surat,Gujarat,Retail,Salaried,1118103.44,764,2018-10-01,Low
